language1,feature,language2,geo,unigram_cosine
Pangasinan,54,Kirghiz,45.01913173549639,27.992738716987457
Papiamentu,51,Kirghiz,50.204581464244875,-50.15941574674304
Polish,56,Kirghiz,6.010407640085654,-34.327058420376986
Ripuarian,53,Kirghiz,4.596194077712559,-153.05271486767245
Romanian,60,Kirghiz,1.0606601717798212,-107.02919437677438
Romansh,53,Kirghiz,1.5320646925237082,-48.270937969671614
Russian,57,Kirghiz,11.667261889578034,-20.253587154286095
Sakha,54,Kirghiz,20.152543263816604,105.91702101715947
Samoan,44,Kirghiz,87.209836346388,-51.69617679285269
Sindhi,53,Kirghiz,30.759144981614817,100.89410505090119
Sinhalese,56,Kirghiz,57.62920266670363,118.65447542980793
Slovak,55,Kirghiz,1.7677669529663689,-14.301141104183214
Slovenian,55,Kirghiz,2.4748737341529163,-69.28848323819335
Somali,47,Kirghiz,63.286056916196,-165.80585118533386
Sundanese,50,Kirghiz,77.42819253992695,-104.19884315201274
Swedish,55,Kirghiz,23.33452377915607,-56.950644778446666
Tajik,51,Kirghiz,12.845773191508469,88.76460590606801
Tamil,51,Kirghiz,51.972348417211244,154.98384298142122
Tatar,54,Kirghiz,10.724452847948825,36.253504206882326
Telugu,56,Kirghiz,44.90128060534577,-69.51306425359257
Tetum,50,Kirghiz,80.25661966467314,-131.17975187076112
Thai,48,Kirghiz,44.90128060534577,120.23840232007433
Tongan,58,Kirghiz,97.46288467359294,-149.40221300188642
Tsonga,49,Kirghiz,101.46982310026956,-109.68286125206357
Tswana,56,Kirghiz,101.46982310026956,-85.84731534611154
Tulu,61,Kirghiz,49.49747468305833,111.6510274078934
Turkish,63,Kirghiz,12.374368670764582,-58.70547180685489
Turkmen,56,Kirghiz,10.960155108391486,43.87652223280532
Ukrainian,46,Kirghiz,1.7677669529663689,-19.60353992031665
Urdu,49,Kirghiz,32.17335854398791,-92.37546361576115
Uyghur,61,Kirghiz,10.960155108391486,125.154209573789
Vepsian,53,Kirghiz,17.324116139070416,161.2974913781188
Vietnamese,50,Kirghiz,52.67945519839779,-58.922231070872726
Waray,51,Kirghiz,50.55813485483815,-130.39426121188185
Welsh,52,Kirghiz,6.010407640085654,-115.01613049315392
Wolof,52,Kirghiz,45.96194077712559,-118.20057018165514
Wu,47,Kirghiz,22.745268128120138,-38.29445106393119
Yoruba,43,Kirghiz,56.21498910433053,-151.65884522242087
Zeelandic,53,Kirghiz,5.303300858899107,-41.45447478918785
Acehnese,34,Korean,45.254833995939045,-20.51408580673339
Afrikaans,54,Korean,96.87362902255701,-71.03941686040734
Alemannic,48,Korean,15.556349186104045,-60.56170060197065
Amharic,49,Korean,38.890872965260115,127.68396783904701
Armenian,56,Korean,6.835365551422815,-4.3992235108966575
Assamese,63,Korean,16.263455967290593,-114.42152729394522
Asturian,48,Korean,8.131727983645296,-92.96189888604904
Bashkir,63,Korean,21.920310216782973,178.24124820622657
Basque,53,Korean,7.7781745930520225,114.92564528153355
Bavarian,56,Korean,16.263455967290593,-89.03913456447653
Belarusian,51,Korean,23.33452377915607,-61.57088195896503
Bengali,61,Korean,19.091883092036785,-136.54569210035393
Bhojpuri,51,Korean,16.263455967290593,-163.896098131455
Bosnian,59,Korean,7.7781745930520225,-115.69752994063597
Breton,37,Korean,14.849242404917497,-102.05734342305838
Bulgarian,45,Korean,7.0710678118654755,-125.32841311188824
Burmese,71,Korean,23.33452377915607,36.768402862056064
Catalan,51,Korean,6.010407640085654,-95.12885609496111
Chuvash,65,Korean,25.45584412271571,178.27251835079736
Croatian,53,Korean,9.192388155425117,-101.2942255962181
Czech,52,Korean,17.67766952966369,-93.23568599218629
Danish,50,Korean,26.16295090390226,-123.63602065869253
Divehi,56,Korean,47.14045207909846,141.55601494165933
Dutch,46,Korean,18.738329701443508,-95.33663438172012
Emilian-Romagnol,51,Korean,9.899494936611665,-61.03827477099303
Erzya,53,Korean,21.920310216782973,-3.3685746267888677
Estonian,50,Korean,30.405591591021544,-87.93244783969529
Faroese,59,Korean,34.64823227814083,-126.02754248314284
Finnish,53,Korean,34.64823227814083,-99.7941616976487
Gagauz,59,Korean,12.492219800915194,138.72513509679754
Galician,46,Korean,7.7781745930520225,-71.97340593543784
Georgian,53,Korean,6.363961030678928,-15.796795574410057
German,51,Korean,3.5355339059327378,-79.89841829927413
Gilaki,47,Korean,0.2357022604426605,-121.39053981926394
Greek,39,Korean,3.8890872965260113,-47.49056828194412
Gujarati,68,Korean,20.506096654409877,115.8490992359095
Hakka,50,Korean,17.67766952966369,-59.93853101505507
Hausa,40,Korean,36.062445840513924,-127.50149779171679
Hebrew,38,Korean,8.131727983645296,-59.748110520612045
Hindi,57,Korean,17.67766952966369,-148.63103909747304
Hungarian,50,Korean,13.435028842544403,-19.013592139911303
Icelandic,50,Korean,38.890872965260115,-152.7998108291209
Indonesian,37,Korean,61.75399222362986,-115.39888168386219
Irish,41,Korean,21.213203435596427,-82.3427110985958
Japanese,81,Korean,0.7071067811865476,139.88816511781704
Javanese,52,Korean,62.932503525602726,-95.97638951959628
Kabiye,51,Korean,39.36227748604643,-58.86600315468983
Kabyle,50,Korean,1.4142135623730951,-156.40968152572898
Kannada,59,Korean,33.23401871576773,-50.8205227482884
Kapampangan,44,Korean,31.348400632650748,-114.16138253065637
Karachay-Balkar,57,Korean,8.48528137423857,-31.121670233274518
Kazakh,63,Korean,17.67766952966369,175.5024708673616
Khmer,51,Korean,35.35533905932738,-78.55867079809347
Kirghiz,59,Korean,14.495689014324224,177.09532138330246
Ladino,59,Korean,3.5355339059327378,-72.27478824514728
Lao,41,Korean,27.577164466275352,78.7552856248716
Latvian,40,Korean,27.577164466275352,-50.463867339556835
Lezgian,70,Korean,5.892556509935041,162.5904925571185
Lithuanian,49,Korean,24.748737341529164,12.995584052951289
Luganda,51,Korean,52.32590180780452,-84.01631085280027
Luxembourgish,62,Korean,17.441967269221028,-111.49520753213463
Macedonian,51,Korean,5.892556509935041,-132.00542347671959
Maithili,55,Korean,16.263455967290593,151.29548024040776
Malayalam,63,Korean,38.890872965260115,160.3375703368479
Maltese,56,Korean,2.2391714737102557,-99.6520319989098
Manx,49,Korean,23.57022603959873,-11.828634841802497
Maori,51,Korean,109.60155108391487,-113.66318301687755
Marathi,61,Korean,26.16295090390226,144.28059493783647
Mazandarani,47,Korean,1.4142135623730951,-85.77787946236658
Mingrelian,49,Korean,7.0710678118654755,66.63700402742559
Nahuatl,51,Korean,26.16295090390226,14.887206335486582
Neapolitan,46,Korean,4.83189633815522,-106.62869059276485
Nepali,58,Korean,13.435028842544403,116.71800773243511
Occitan,47,Korean,9.192388155425117,-124.51844802005778
Ossetian,52,Korean,7.7781745930520225,-165.13534571069684
Pangasinan,56,Korean,30.52344272117216,13.215196405656027
Papiamentu,61,Korean,35.70889244992065,-77.11438935326407
Polish,48,Korean,20.506096654409877,-62.914392541010805
Ripuarian,55,Korean,19.091883092036785,-162.0583392663993
Romanian,47,Korean,13.435028842544403,-129.38424818260154
Romansh,56,Korean,12.963624321800516,-74.31416999063622
Russian,49,Korean,26.16295090390226,-47.616676891476544
Sakha,59,Korean,34.64823227814083,88.14941342994601
Samoan,47,Korean,72.71414733206377,-78.7987230219241
Sindhi,48,Korean,16.263455967290593,119.1818211376205
Sinhalese,60,Korean,43.1335136523794,133.05997547483364
Slovak,50,Korean,16.263455967290593,-44.76551602115859
Slovenian,52,Korean,12.020815280171307,-96.11955380857768
Somali,48,Korean,48.79036790187178,-175.2050478091832
Sundanese,48,Korean,62.932503525602726,-127.36695342988051
Swedish,48,Korean,37.83021279348029,-53.10164487614342
Tajik,42,Korean,1.6499158228157556,66.62178738217366
Tamil,65,Korean,37.476659402887016,141.29579357591516
Tatar,58,Korean,25.22014186227305,58.127785897438336
Telugu,61,Korean,30.405591591021544,-43.90613138688522
Tetum,45,Korean,65.76093065034893,-146.74568054868047
Thai,45,Korean,30.405591591021544,139.69212154636293
Tongan,47,Korean,82.96719565926871,-164.21051659738814
Tsonga,51,Korean,86.97413408594535,-131.35342391157113
Tswana,48,Korean,86.97413408594535,-108.92168440474327
Tulu,59,Korean,35.0017856687341,88.10054584290755
Turkish,62,Korean,2.1213203435596424,-85.9888074118889
Turkmen,55,Korean,3.5355339059327378,17.510137891276816
Ukrainian,48,Korean,16.263455967290593,-46.56875342796341
Urdu,55,Korean,17.67766952966369,-82.66967850045269
Uyghur,61,Korean,3.5355339059327378,104.66123219955843
Vepsian,56,Korean,31.81980515339464,165.3591636598006
Vietnamese,44,Korean,38.18376618407357,-86.2962565706377
Waray,53,Korean,36.062445840513924,-149.67517330567028
Welsh,48,Korean,20.506096654409877,-134.8184792829326
Wolof,46,Korean,31.466251762801363,-140.0148115631848
Wu,42,Korean,8.249579113795916,-64.93916304581947
Yoruba,43,Korean,41.71930009000631,-166.1650478851246
Zeelandic,50,Korean,19.79898987322333,-70.14017167251706
Acehnese,42,Ladino,48.79036790187178,33.808736076154275
Afrikaans,54,Ladino,100.40916292848975,179.37650352997318
Alemannic,50,Ladino,12.020815280171307,178.3391498945683
Amharic,54,Ladino,42.42640687119285,-141.0641707675902
Armenian,47,Ladino,10.370899457355552,-140.04237042103333
Assamese,49,Ladino,19.79898987322333,172.024118753042
Asturian,54,Ladino,4.596194077712559,177.5024307749765
Bashkir,50,Ladino,18.384776310850235,-56.398597170324
Basque,57,Ladino,4.242640687119285,-132.77986383013024
Bavarian,54,Ladino,12.727922061357855,176.69384836250407
Belarusian,55,Ladino,19.79898987322333,177.59860384375594
Bengali,54,Ladino,22.627416997969522,155.75335158600186
Bhojpuri,51,Ladino,19.79898987322333,30.277004457378336
Bosnian,62,Ladino,4.242640687119285,172.20340075003057
Breton,50,Ladino,11.313708498984761,172.91594670805836
Bulgarian,55,Ladino,3.5355339059327378,163.19248102397702
Burmese,48,Ladino,26.870057685088806,143.2018372553635
Catalan,55,Ladino,2.4748737341529163,177.67920505403256
Chuvash,49,Ladino,21.920310216782973,-66.7985294763122
Croatian,56,Ladino,5.656854249492381,176.85955664235567
Czech,62,Ladino,14.142135623730951,177.63368211848305
Danish,58,Ladino,22.627416997969522,168.8295055195647
Divehi,52,Ladino,50.6759859850312,23.493517237549113
Dutch,47,Ladino,15.202795795510772,177.8355338811616
Emilian-Romagnol,50,Ladino,6.363961030678928,176.0844643867488
Erzya,46,Ladino,18.384776310850235,102.97752227498462
Estonian,50,Ladino,26.870057685088806,178.89509997032553
Faroese,51,Ladino,31.11269837220809,167.75631040659263
Finnish,58,Ladino,31.11269837220809,174.3127133734849
Gagauz,47,Ladino,8.956685894982458,35.583843093150996
Galician,56,Ladino,4.242640687119285,178.20602264518766
Georgian,45,Ladino,2.8284271247461903,170.43385114610527
German,52,Ladino,0,179.36630310124252
Gilaki,56,Ladino,3.771236166375398,-8.751116253001817
Greek,49,Ladino,7.424621202458749,177.1472515610435
Gujarati,60,Ladino,24.041630560342615,-170.84306868101953
Hakka,56,Ladino,21.213203435596427,80.33986659878396
Hausa,47,Ladino,39.59797974644666,161.44108778680467
Hebrew,52,Ladino,11.667261889578034,177.18987447734665
Hindi,58,Ladino,21.213203435596427,-30.887779789403172
Hungarian,51,Ladino,9.899494936611665,169.44112719994004
Icelandic,58,Ladino,35.35533905932738,145.28050254786467
Indonesian,43,Ladino,65.2895261295626,168.80773938577948
Irish,56,Ladino,17.67766952966369,178.7059072112056
Japanese,57,Ladino,4.242640687119285,46.86649597963154
Javanese,54,Ladino,66.46803743153546,119.42673443274997
Kabiye,53,Ladino,42.89781139197917,-126.95838552340271
Kabyle,51,Ladino,4.949747468305833,137.50624831355347
Kannada,50,Ladino,36.76955262170047,177.52649553740957
Kapampangan,54,Ladino,34.88393453858348,158.12447448037642
Karachay-Balkar,51,Ladino,4.949747468305833,165.8982893766161
Kazakh,55,Ladino,14.142135623730951,-45.77076515446057
Khmer,45,Ladino,38.890872965260115,178.6239293928974
Kirghiz,52,Ladino,10.960155108391486,-44.52861409731158
Korean,59,Ladino,3.5355339059327378,-72.27478824514728
Lao,42,Ladino,31.11269837220809,-175.7819371242292
Latvian,53,Ladino,24.041630560342615,177.91033056574616
Lezgian,56,Ladino,2.357022604002303,-107.80492819697251
Lithuanian,49,Ladino,21.213203435596427,155.91860747797094
Luganda,46,Ladino,55.86143571373726,169.83228479296162
Luxembourgish,48,Ladino,13.90643336328829,160.1679068621032
Macedonian,56,Ladino,2.357022604002303,164.37731611346896
Maithili,53,Ladino,19.79898987322333,-50.326058583484134
Malayalam,57,Ladino,42.42640687119285,-128.8948578225171
Maltese,49,Ladino,5.7747053796429935,176.76529530222555
Manx,56,Ladino,20.034692133665992,168.0839772376935
Maori,49,Ladino,113.13708498984761,171.86407931314181
Marathi,53,Ladino,29.698484809834994,-152.67454545887534
Mazandarani,55,Ladino,4.949747468305833,56.16964656783078
Mingrelian,50,Ladino,3.5355339059327378,124.29306403950795
Nahuatl,52,Ladino,29.698484809834994,153.65761514910415
Neapolitan,53,Ladino,1.2963624322224818,125.33544151930968
Nepali,50,Ladino,16.97056274847714,-104.53341757898639
Occitan,47,Ladino,5.656854249492381,158.90409967897662
Ossetian,44,Ladino,4.242640687119285,125.9638317525055
Pangasinan,47,Ladino,34.058976627104904,8.25706592222425
Papiamentu,51,Ladino,39.244426355853385,179.58506664540477
Polish,55,Ladino,16.97056274847714,179.55279828743897
Ripuarian,49,Ladino,15.556349186104045,120.06117279608405
Romanian,52,Ladino,9.899494936611665,166.4351205698557
Romansh,53,Ladino,9.428090415867779,178.82467267210555
Russian,54,Ladino,22.627416997969522,177.30378341568965
Sakha,55,Ladino,31.11269837220809,95.32347551811978
Samoan,47,Ladino,76.24968123799651,179.3354340668695
Sindhi,47,Ladino,19.79898987322333,-162.6447709819309
Sinhalese,54,Ladino,46.66904755831214,-146.3372608586408
Slovak,60,Ladino,12.727922061357855,175.18037078871592
Slovenian,56,Ladino,8.48528137423857,175.8806151507062
Somali,47,Ladino,52.32590180780452,101.07162824077074
Sundanese,47,Ladino,66.46803743153546,155.5000063627711
Swedish,57,Ladino,34.294678887547555,-56.43263801261421
Tajik,57,Ladino,1.8856180831169822,104.93266141533236
Tamil,50,Ladino,41.012193308819754,-2.4566502786102467
Tatar,50,Ladino,21.68460795634031,-158.36899787381836
Telugu,57,Ladino,33.94112549695428,-128.50703757771893
Tetum,46,Ladino,69.29646455628166,144.95569300665332
Thai,54,Ladino,33.94112549695428,-159.18343900651985
Tongan,52,Ladino,86.50272956520145,127.32053595767997
Tsonga,51,Ladino,90.50966799187809,162.7127367306898
Tswana,48,Ladino,90.50966799187809,173.55636217445212
Tulu,48,Ladino,38.53731957466684,71.07511083914444
Turkish,52,Ladino,1.4142135623730951,177.19824527081036
Turkmen,45,Ladino,0,153.50381156615222
Ukrainian,48,Ladino,12.727922061357855,176.61792683822273
Urdu,50,Ladino,21.213203435596427,-68.17752510041801
Uyghur,55,Ladino,0,90.95249442537808
Vepsian,51,Ladino,28.284271247461902,-84.2899494205171
Vietnamese,48,Ladino,41.71930009000631,179.06238788581237
Waray,48,Ladino,39.59797974644666,130.33769902522084
Welsh,54,Ladino,16.97056274847714,161.85247858544994
Wolof,54,Ladino,35.0017856687341,148.32160116390043
Wu,49,Ladino,11.785113019728652,121.93700218725303
Yoruba,43,Ladino,45.254833995939045,121.10721611723146
Zeelandic,50,Ladino,16.263455967290593,173.34510416369255
Acehnese,52,Lao,17.67766952966369,-22.66409151154871
Afrikaans,52,Lao,69.29646455628166,-175.6757729718572
Alemannic,52,Lao,43.1335136523794,-177.020011076255
Amharic,41,Lao,11.313708498984761,156.3395064987942
Armenian,38,Lao,20.741798914852538,130.87193430932095
Assamese,43,Lao,11.313708498984761,-167.52539408498083
Asturian,51,Lao,35.70889244992065,-178.02883004366512
Bashkir,41,Lao,49.49747468305833,65.26858549454664
Basque,47,Lao,35.35533905932738,150.97575532048964
Bavarian,40,Lao,43.840620433565945,-168.85910751851566
Belarusian,43,Lao,50.91168824543142,-176.63669809841315
Bengali,42,Lao,8.48528137423857,-148.73220932821764
Bhojpuri,40,Lao,11.313708498984761,-25.623595063311207
Bosnian,50,Lao,35.35533905932738,-171.4606121738588
Breton,47,Lao,42.42640687119285,-167.32150224851537
Bulgarian,41,Lao,34.64823227814083,-156.56531434264136
Burmese,46,Lao,4.242640687119285,-131.86339361140674
Catalan,48,Lao,33.58757210636101,-177.22908977034018
Chuvash,38,Lao,53.033008588991066,72.33016318021609
Croatian,46,Lao,36.76955262170047,-175.07458303220358
Czech,48,Lao,45.254833995939045,-174.9002104258062
Danish,50,Lao,53.74011537017761,-167.59381711310624
Divehi,52,Lao,19.5632876128231,-8.242062179744144
Dutch,41,Lao,46.31549416771886,-174.05884025724876
Emilian-Romagnol,49,Lao,37.476659402887016,-177.3900384995624
Erzya,44,Lao,49.49747468305833,-98.39091852978031
Estonian,50,Lao,57.982756057296896,-173.74949319715404
Faroese,48,Lao,62.22539674441618,-164.7189261397331
Finnish,43,Lao,62.22539674441618,-165.54370048879773
Gagauz,40,Lao,40.06938426719055,-22.135223178798793
Galician,38,Lao,35.35533905932738,-179.12384095119086
Georgian,39,Lao,33.94112549695428,-164.27151576468316
German,38,Lao,31.11269837220809,-176.6198000490507
Gilaki,49,Lao,27.341462205832695,21.031035308740396
Greek,44,Lao,23.68807716974934,-175.5155677565309
Gujarati,42,Lao,7.0710678118654755,171.7498770141123
Hakka,50,Lao,9.899494936611665,-61.715630530618576
Hausa,53,Lao,8.48528137423857,-165.45368282992717
Hebrew,50,Lao,19.445436482630058,-175.91797581945312
Hindi,42,Lao,9.899494936611665,21.78841077438069
Hungarian,40,Lao,41.012193308819754,-167.82330665222716
Icelandic,54,Lao,66.46803743153546,-143.62045194892443
Indonesian,57,Lao,34.17682775735451,-162.169446450663
Irish,54,Lao,48.79036790187178,-177.85989331186514
Japanese,43,Lao,26.870057685088806,-35.03457057366224
Javanese,43,Lao,35.35533905932738,-103.83456131182228
Kabiye,50,Lao,11.785113019771076,122.19705142483399
Kabyle,50,Lao,26.16295090390226,-134.1548534766203
Kannada,45,Lao,5.656854249492381,-173.93970987223807
Kapampangan,48,Lao,3.771236166375393,-149.01134033683635
Karachay-Balkar,39,Lao,36.062445840513924,-158.62714969952194
Kazakh,45,Lao,45.254833995939045,55.247448988848674
Khmer,61,Lao,7.7781745930520225,-178.7931158096199
Kirghiz,47,Lao,42.072853480599576,54.69668437777827
Korean,41,Lao,27.577164466275352,78.7552856248716
Ladino,42,Lao,31.11269837220809,-175.7819371242292
Latvian,47,Lao,55.154328932550705,-172.03074977372512
Lezgian,42,Lao,33.4697209762104,120.84056978284634
Lithuanian,56,Lao,52.32590180780452,-141.55204157417683
Luganda,46,Lao,24.748737341529164,-170.73949750849556
Luxembourgish,51,Lao,45.01913173549638,-150.71228722972663
Macedonian,47,Lao,33.4697209762104,-161.7788326254057
Maithili,42,Lao,11.313708498984761,47.87194685179505
Malayalam,43,Lao,11.313708498984761,139.55139860914966
Maltese,47,Lao,25.3379929925651,-174.45882233821368
Manx,42,Lao,51.147390505874085,-162.80803471999303
Maori,59,Lao,82.02438661763951,-171.85989467685474
Marathi,46,Lao,1.4142135623730951,158.5404440785215
Mazandarani,48,Lao,26.16295090390226,-44.971193771333496
Mingrelian,46,Lao,34.64823227814083,-120.79725516103542
Nahuatl,47,Lao,1.4142135623730951,-145.84778893330463
Neapolitan,54,Lao,32.409060804430574,-120.45096360575046
Nepali,49,Lao,14.142135623730951,104.08564709492056
Occitan,49,Lao,36.76955262170047,-154.88306854458472
Ossetian,37,Lao,35.35533905932738,-125.02377552851631
Pangasinan,40,Lao,2.9462782548968085,21.46693753091331
Papiamentu,47,Lao,8.131727983645296,-176.03498646365293
Polish,51,Lao,48.08326112068523,-173.67161260113494
Ripuarian,50,Lao,46.66904755831214,-133.36922321834484
Romanian,53,Lao,41.012193308819754,-165.3408296476228
Romansh,53,Lao,40.540788788075865,-177.92063126756983
Russian,49,Lao,53.74011537017761,-175.3844625756959
Sakha,39,Lao,62.22539674441618,-91.70354589594645
Samoan,56,Lao,45.136982865788426,-175.69639455180345
Sindhi,45,Lao,11.313708498984761,170.49433806570838
Sinhalese,50,Lao,15.556349186104045,152.94024379586006
Slovak,48,Lao,43.840620433565945,-164.66129563793697
Slovenian,48,Lao,39.59797974644666,-170.51969090959406
Somali,38,Lao,21.213203435596427,-102.8634880367369
Sundanese,65,Lao,35.35533905932738,-150.8537341138371
Swedish,47,Lao,65.40737725975565,79.48224379876044
Tajik,48,Lao,29.22708028909111,-104.34260001744532
Tamil,39,Lao,9.899494936611665,26.896974868131096
Tatar,41,Lao,52.79730632854841,155.43598463060425
Telugu,42,Lao,2.8284271247461903,119.83805560805679
Tetum,61,Lao,38.18376618407357,-152.13873921452802
Thai,65,Lao,2.8284271247461903,162.59499836667683
Tongan,60,Lao,55.390031192993355,-127.3793325410412
Tsonga,56,Lao,59.39696961966999,-161.37118795372442
Tswana,45,Lao,59.39696961966999,-175.83418967118902
Tulu,44,Lao,7.424621202458749,-53.36803486852656
Turkish,37,Lao,29.698484809834994,-172.97720523972154
Turkmen,41,Lao,31.11269837220809,-151.54729484935643
Ukrainian,48,Lao,43.840620433565945,-175.3993309495536
Urdu,43,Lao,9.899494936611665,82.43679595954166
Uyghur,44,Lao,31.11269837220809,-85.14259437782606
Vepsian,55,Lao,59.39696961966999,93.7763736126851
Vietnamese,61,Lao,10.606601717798213,-174.72033860739484
Waray,50,Lao,8.48528137423857,-121.83604965506471
Welsh,51,Lao,48.08326112068523,-164.26028010190336
Wolof,57,Lao,3.8890872965260113,-140.93467343227547
Wu,44,Lao,19.32758535247944,-99.72030755431466
Yoruba,64,Lao,14.142135623730951,-121.07406324096121
Zeelandic,46,Lao,47.37615433949868,-166.86216157769874
Acehnese,41,Latvian,72.8319984622144,37.86813269322684
Afrikaans,56,Latvian,124.45079348883236,177.61565273578907
Alemannic,50,Latvian,12.020815280171307,178.55955294313944
Amharic,51,Latvian,66.46803743153546,-130.21583977262142
Armenian,52,Latvian,34.41253001769817,-153.94710539249013
Assamese,45,Latvian,43.840620433565945,162.96614772062958
Asturian,57,Latvian,19.445436482630058,172.29907892083577
Bashkir,54,Latvian,5.656854249492381,-35.24727992963033
Basque,48,Latvian,19.79898987322333,-125.7528061528578
Bavarian,46,Latvian,11.313708498984761,173.42672979075374
Belarusian,61,Latvian,4.242640687119285,178.21251976123867
Bengali,50,Latvian,46.66904755831214,144.25777751018808
Bhojpuri,57,Latvian,43.840620433565945,10.063783251313623
Bosnian,53,Latvian,19.79898987322333,164.38197889272465
Breton,59,Latvian,12.727922061357855,166.52304349926675
Bulgarian,65,Latvian,20.506096654409877,154.76992498192496
Burmese,38,Latvian,50.91168824543142,154.66130959394494
Catalan,57,Latvian,21.5667568261897,171.83585494472527
Chuvash,40,Latvian,2.1213203435596424,-46.84821638815225
Croatian,59,Latvian,18.384776310850235,170.73977473049248
Czech,67,Latvian,9.899494936611665,173.84689611633516
Danish,65,Latvian,1.4142135623730951,159.16537579176122
Divehi,56,Latvian,74.71761654537382,47.12020836430529
Dutch,57,Latvian,8.838834764831844,173.0488117536065
Emilian-Romagnol,44,Latvian,17.67766952966369,176.18360545363373
Erzya,55,Latvian,5.656854249492381,112.79578760724586
Estonian,61,Latvian,2.8284271247461903,174.78593427417428
Faroese,56,Latvian,7.0710678118654755,158.27330988688135
Finnish,65,Latvian,7.0710678118654755,168.0922434044795
Gagauz,45,Latvian,15.084944665360158,60.853872943977585
Galician,53,Latvian,19.79898987322333,175.20411209878358
Georgian,41,Latvian,21.213203435596427,175.83063277468008
German,43,Latvian,24.041630560342615,176.99826752695162
Gilaki,56,Latvian,27.812866726718013,-24.432409474471356
Greek,66,Latvian,31.466251762801363,178.4509298940477
Gujarati,51,Latvian,48.08326112068523,-163.687171654017
Hakka,55,Latvian,45.254833995939045,68.5622688787416
Hausa,42,Latvian,63.63961030678928,148.83127547147228
Hebrew,69,Latvian,35.70889244992065,178.19531110140167
Hindi,60,Latvian,45.254833995939045,-53.71764174233853
Hungarian,54,Latvian,14.142135623730951,175.1529555078419
Icelandic,67,Latvian,11.313708498984761,130.7455893001932
Indonesian,41,Latvian,89.33115668990521,159.78797322013347
Irish,61,Latvian,6.363961030678928,173.98072020084697
Japanese,45,Latvian,28.284271247461902,68.1746473978803
Javanese,50,Latvian,90.50966799187809,115.58490349426575
Kabiye,59,Latvian,66.93944195232179,-140.96321514469193
Kabyle,49,Latvian,28.991378028648448,121.47345652209528
Kannada,62,Latvian,60.81118318204309,179.1248017598406
Kapampangan,52,Latvian,58.92556509892609,148.598979771881
Karachay-Balkar,50,Latvian,19.091883092036785,173.24423734506036
Kazakh,55,Latvian,9.899494936611665,-21.43066447698321
Khmer,33,Latvian,62.932503525602726,175.46312901499863
Kirghiz,51,Latvian,13.08147545195113,-22.128075492897295
Korean,40,Latvian,27.577164466275352,-50.463867339556835
Ladino,53,Latvian,24.041630560342615,177.91033056574616
Lao,47,Latvian,55.154328932550705,-172.03074977372512
Lezgian,48,Latvian,21.68460795634031,-86.04444420453922
Lithuanian,73,Latvian,2.8284271247461903,165.09644710126244
Luganda,47,Latvian,79.90306627407988,160.98591046374898
Luxembourgish,50,Latvian,10.135197197054326,149.0387657304991
Macedonian,51,Latvian,21.68460795634031,153.47514936410394
Maithili,52,Latvian,43.840620433565945,-25.087859847219196
Malayalam,53,Latvian,66.46803743153546,-111.56419898894556
Maltese,61,Latvian,29.81633593998561,171.13698164543368
Manx,53,Latvian,4.006938426676625,174.48782639607094
Maori,39,Latvian,137.17871555019022,164.81383737685735
Marathi,57,Latvian,53.74011537017761,-139.82698057940948
Mazandarani,50,Latvian,28.991378028648448,37.414212860082465
Mingrelian,45,Latvian,20.506096654409877,138.69666512249466
Nahuatl,48,Latvian,53.74011537017761,160.21008414120072
Neapolitan,53,Latvian,22.745268128120134,122.42371598092447
Nepali,53,Latvian,41.012193308819754,-85.19785555949139
Occitan,54,Latvian,18.384776310850235,144.92758463369248
Ossetian,42,Latvian,19.79898987322333,110.22862994629944
Pangasinan,51,Latvian,58.10060718744752,10.351353593642392
Papiamentu,45,Latvian,63.286056916196,177.65255968396494
Polish,72,Latvian,7.0710678118654755,179.04988110417116
Ripuarian,54,Latvian,8.48528137423857,101.35614525697297
Romanian,58,Latvian,14.142135623730951,156.2260962436547
Romansh,55,Latvian,14.613540144474838,177.28007941198035
Russian,74,Latvian,1.4142135623730951,178.61516778404703
Sakha,48,Latvian,7.0710678118654755,116.0262718539595
Samoan,41,Latvian,100.29131179833912,175.83826264602467
Sindhi,55,Latvian,43.840620433565945,-154.25760567939622
Sinhalese,54,Latvian,70.71067811865476,-138.17361379820332
Slovak,59,Latvian,11.313708498984761,177.04777253683585
Slovenian,55,Latvian,15.556349186104045,168.9469990256688
Somali,38,Latvian,76.36753236814714,82.08871650956266
Sundanese,49,Latvian,90.50966799187809,144.63835163947758
Swedish,65,Latvian,10.253048327204938,-60.535376030504885
Tajik,60,Latvian,25.9272486434596,114.93564479275211
Tamil,55,Latvian,65.05382386916237,18.835714974481448
Tatar,49,Latvian,2.357022604002303,-164.16502315410102
Telugu,53,Latvian,57.982756057296896,-136.10294189529728
Tetum,45,Latvian,93.33809511662427,128.8801896057743
Thai,39,Latvian,57.982756057296896,-146.4222073457991
Tongan,44,Latvian,110.54436012554406,110.98516911592942
Tsonga,47,Latvian,114.5512985522207,153.32731473946853
Tswana,56,Latvian,114.5512985522207,165.84763419361204
Tulu,55,Latvian,62.57895013500946,83.75873244839737
Turkish,56,Latvian,25.45584412271571,173.39002252539555
Turkmen,46,Latvian,24.041630560342615,162.76513825671702
Ukrainian,61,Latvian,11.313708498984761,177.6156537408088
Urdu,45,Latvian,45.254833995939045,-82.83935435694391
